GeoID,Sex,Cancer,Years,PopTot,Cases,AAIR,LCI,UCI,W_PopTot,W_Cases,W_AAIR,W_LCI,W_UCI,B_PopTot,B_Cases,B_AAIR,B_LCI,B_UCI,H_PopTot,H_Cases,H_AAIR,H_LCI,H_UCI,API_PopTot,API_Cases,API_AAIR,API_LCI,API_UCI,AIAN_PopTot,AIAN_Cases,AIAN_AAIR,AIAN_LCI,AIAN_UCI,GeoName,GeoType
A9109za,Both,Stomach,05yrs,280965,36,11.3,7.8,15.8,193168,20,8.5,5.0,13.5,39147,,,,,32775,,,,,15303,,,,,572,,,,,Camden 7,Zone
A9110za,Both,Stomach,05yrs,326933,35,7.1,4.9,10.1,261049,26,6.1,3.9,9.4,4858,,,,,31564,,,,,29261,,,,,200,,,,,Bergen 15,Zone
A9111za,Both,Stomach,05yrs,299972,17,9.1,5.2,14.7,205834,,,,,11782,,,,,53419,,,,,28508,,,,,428,,,,,Hudson 3,Zone
A9112za,Both,Stomach,05yrs,290866,28,7.8,5.1,11.5,105070,,,,,74023,,,,,83484,,,,,27421,,,,,869,,,,,Bergen 4,Zone
A9113za,Both,Stomach,05yrs,281178,33,9.9,6.8,14.1,122142,,,,,35088,,,,,108585,,,,,14833,,,,,531,,,,,Passaic 6,Zone
A9114za,Both,Stomach,05yrs,313657,32,8.8,6.0,12.6,73542,,,,,7959,,,,,205388,17,8.0,4.7,12.9,26408,,,,,360,,,,,Hudson 9,Zone
A9115za,Both,Stomach,05yrs,261392,27,8.0,5.1,11.9,137602,,,,,67990,,,,,49942,,,,,5161,,,,,697,,,,,Monmouth 7,Zone
A9116za,Both,Stomach,05yrs,306498,21,4.8,2.8,7.7,271543,17,4.1,2.2,7.1,8522,,,,,15155,,,,,10912,,,,,365,,,,,Hunterdon 1,Zone
A9117za,Both,Stomach,05yrs,287181,25,9.4,6.0,14.0,18573,,,,,223002,18,8.6,5.1,13.7,40438,,,,,4304,,,,,864,,,,,Newark 4,Zone
A9118za,Both,Stomach,05yrs,339826,33,8.0,5.4,11.5,232525,19,5.3,3.1,8.7,21843,,,,,49768,,,,,35393,,,,,296,,,,,Morris 4,Zone
A9119za,Both,Stomach,05yrs,302966,42,16.0,11.3,22.1,12381,,,,,250453,34,15.3,10.3,21.9,35441,,,,,4074,,,,,617,,,,,Other Essex 3,Zone
A9120za,Both,Stomach,05yrs,292210,30,11.0,7.3,15.8,60923,,,,,102308,,,,,93474,,,,,34556,,,,,949,,,,,Hudson 5,Zone
A9121za,Both,Stomach,05yrs,270459,24,11.0,6.9,16.4,22633,,,,,118131,,,,,119165,,,,,9739,,,,,792,,,,,Newark 2,Zone
A9122za,Both,Stomach,05yrs,257618,16,4.3,2.4,7.3,225638,,,,,11072,,,,,10613,,,,,9971,,,,,324,,,,,Burlington 8,Zone
A9123za,Both,Stomach,05yrs,299379,30,8.3,5.5,12.0,192489,,,,,53907,,,,,24919,,,,,27272,,,,,791,,,,,Burlington 3,Zone
A9124za,Both,Stomach,05yrs,295552,38,11.1,7.8,15.3,76686,19,13.2,7.6,22.8,21231,,,,,105847,,,,,91287,,,,,501,,,,,Bergen 5,Zone
A9125za,Both,Stomach,05yrs,292807,54,10.1,7.2,14.1,250782,49,9.6,6.6,13.7,12054,,,,,20809,,,,,8729,,,,,433,,,,,Ocean 6,Zone
A9126za,Both,Stomach,05yrs,296405,24,8.6,5.4,12.9,34546,,,,,126098,,,,,71863,,,,,62466,,,,,1432,,,,,Hudson 6,Zone
A9127za,Both,Stomach,05yrs,296253,35,12.2,8.5,17.2,115691,20,13.4,8.0,21.4,13529,,,,,141028,,,,,25555,,,,,450,,,,,Hudson 8,Zone
A9128za,Both,Stomach,05yrs,293174,23,7.7,4.8,11.8,108172,,,,,42356,,,,,40070,,,,,101803,,,,,773,,,,,Middlesex 9,Zone
A9129za,Both,Stomach,05yrs,304317,25,6.2,4.0,9.4,258129,23,6.5,4.0,10.1,4864,,,,,22024,,,,,19093,,,,,207,,,,,Bergen 13,Zone
A9130za,Both,Stomach,05yrs,327133,35,6.7,4.6,9.7,297626,33,6.8,4.5,9.9,5003,,,,,19478,,,,,4650,,,,,376,,,,,Ocean 7,Zone
A9131za,Both,Stomach,05yrs,318774,35,8.6,5.9,12.1,181366,25,8.2,5.2,12.6,13962,,,,,86706,,,,,36272,,,,,469,,,,,Bergen 6,Zone
A9132za,Both,Stomach,05yrs,307683,,,,,117714,,,,,20992,,,,,47374,,,,,120794,,,,,809,,,,,Hudson 4,Zone
A9133za,Both,Stomach,05yrs,293806,18,6.5,3.8,10.4,229287,,,,,35445,,,,,18564,,,,,9824,,,,,687,,,,,Gloucester 5,Zone
A9134za,Both,Stomach,05yrs,295858,43,9.6,6.9,13.2,197604,30,8.2,5.5,12.3,12827,,,,,61652,,,,,23160,,,,,615,,,,,Passaic 2,Zone
A9135za,Both,Stomach,05yrs,305134,24,6.1,3.8,9.3,202995,,,,,30305,,,,,19121,,,,,52484,,,,,229,,,,,Other Essex 8,Zone
A9136za,Both,Stomach,05yrs,288684,38,13.1,9.2,18.1,79179,,,,,29923,,,,,169733,16,12.3,6.9,20.2,9422,,,,,426,,,,,Passaic 4,Zone
A9137za,Both,Stomach,05yrs,287916,21,5.6,3.4,8.7,234331,20,6.0,3.6,9.6,24857,,,,,17062,,,,,11061,,,,,606,,,,,Gloucester 2,Zone
A9138za,Both,Stomach,05yrs,305815,26,7.1,4.5,10.6,225552,19,6.3,3.7,10.2,8978,,,,,43489,,,,,27448,,,,,349,,,,,Morris 3,Zone
A9139za,Both,Stomach,05yrs,301409,22,5.2,3.2,8.1,269209,19,4.7,2.8,7.6,5549,,,,,17867,,,,,8454,,,,,330,,,,,Monmouth 1,Zone
A9140za,Both,Stomach,05yrs,257727,22,6.8,4.2,10.5,204014,19,6.8,4.0,11.1,12238,,,,,27934,,,,,13228,,,,,313,,,,,Monmouth 2,Zone
A9141za,Both,Stomach,05yrs,317619,28,6.3,4.1,9.3,267431,27,6.8,4.4,10.3,7465,,,,,25680,,,,,16814,,,,,230,,,,,Hunterdon 2,Zone
A9142za,Both,Stomach,05yrs,364204,35,7.2,4.9,10.3,312123,32,7.4,4.9,10.9,8410,,,,,33912,,,,,9314,,,,,446,,,,,Sussex 2,Zone
A9143za,Both,Stomach,05yrs,334935,39,9.0,6.4,12.5,129898,23,9.0,5.6,14.7,54704,,,,,111538,,,,,38185,,,,,610,,,,,Bergen 14,Zone
A9144za,Both,Stomach,05yrs,333355,34,8.2,5.6,11.6,187893,21,7.0,4.2,11.4,20629,,,,,56214,,,,,68174,,,,,445,,,,,Somerset 1,Zone
A9145za,Both,Stomach,05yrs,299607,26,4.6,2.9,7.2,256107,25,4.9,3.0,7.9,10519,,,,,27895,,,,,4855,,,,,232,,,,,Ocean 3,Zone
A9146za,Both,Stomach,05yrs,255771,,,,,106915,,,,,62217,,,,,81022,,,,,2321,,,,,3296,,,,,Cumberland 2,Zone
A9147za,Both,Stomach,05yrs,301610,43,11.2,8.0,15.3,103719,,,,,107437,17,17.0,9.4,28.2,68232,,,,,21765,,,,,457,,,,,Union 3,Zone
A9148za,Both,Stomach,05yrs,299322,29,3.9,2.5,6.1,260168,23,3.0,1.9,5.3,8260,,,,,25375,,,,,5219,,,,,299,,,,,Ocean 8,Zone
B0118za,Both,Stomach,05yrs,465429,46,5.5,3.9,7.7,401326,41,5.2,3.6,7.4,22128,,,,,35763,,,,,5355,,,,,857,,,,,Cape May,Zone
B0146za,Both,Stomach,05yrs,314949,25,6.0,3.9,9.0,237074,16,4.9,2.8,8.2,44743,,,,,28381,,,,,3694,,,,,1057,,,,,Salem,Zone
A9001za,Female,Stomach,05yrs,154616,,,,,52940,,,,,26046,,,,,30774,,,,,44263,,,,,594,,,,,Middlesex 2,Zone
A9002za,Female,Stomach,05yrs,155073,,,,,88621,,,,,5686,,,,,14272,,,,,46197,,,,,297,,,,,Morris 2,Zone
A9003za,Female,Stomach,05yrs,138707,,,,,24047,,,,,67767,,,,,43678,,,,,2684,,,,,532,,,,,Camden 1,Zone
A9004za,Female,Stomach,05yrs,134911,,,,,44133,,,,,36481,,,,,33155,,,,,20624,,,,,517,,,,,Atlantic 1,Zone
A9005za,Female,Stomach,05yrs,178133,,,,,138737,,,,,4423,,,,,12330,,,,,22495,,,,,147,,,,,Somerset 2,Zone
A9006za,Female,Stomach,05yrs,143416,18,9.9,5.7,16.1,68479,,,,,8573,,,,,52471,,,,,13649,,,,,245,,,,,Passaic 3,Zone
A9007za,Female,Stomach,05yrs,126570,16,15.9,9.0,25.9,7763,,,,,8071,,,,,107524,,,,,3030,,,,,183,,,,,Passaic 5,Zone
A9008za,Female,Stomach,05yrs,160367,,,,,74426,,,,,8334,,,,,39907,,,,,37512,,,,,188,,,,,Bergen 3,Zone
A9009za,Female,Stomach,05yrs,147000,,,,,10273,,,,,41908,,,,,90650,,,,,3926,,,,,242,,,,,Newark 1,Zone
A9010za,Female,Stomach,05yrs,154477,,,,,126980,,,,,4557,,,,,10220,,,,,12590,,,,,130,,,,,Morris 5,Zone
A9011za,Female,Stomach,05yrs,138120,,,,,94135,,,,,16676,,,,,16052,,,,,11024,,,,,234,,,,,Atlantic 4,Zone
A9012za,Female,Stomach,05yrs,158656,,,,,92937,,,,,10849,,,,,41683,,,,,13054,,,,,134,,,,,Bergen 9,Zone
A9013za,Female,Stomach,05yrs,166552,,,,,86168,,,,,31482,,,,,40627,,,,,8018,,,,,257,,,,,Union 6,Zone
A9014za,Female,Stomach,05yrs,156798,17,10.7,6.1,17.3,22126,,,,,22036,,,,,107843,,,,,4555,,,,,238,,,,,Union 2,Zone
A9015za,Female,Stomach,05yrs,138068,,,,,98346,,,,,14641,,,,,21044,,,,,3746,,,,,290,,,,,Atlantic 3,Zone
A9016za,Female,Stomach,05yrs,170655,,,,,64036,,,,,42951,,,,,31512,,,,,31612,,,,,543,,,,,Somerset 4,Zone
A9017za,Female,Stomach,05yrs,157018,,,,,121799,,,,,10680,,,,,21949,,,,,2468,,,,,123,,,,,Ocean 2,Zone
A9018za,Female,Stomach,05yrs,148876,,,,,34428,,,,,18711,,,,,43689,,,,,51601,,,,,448,,,,,Hudson 2,Zone
A9019za,Female,Stomach,05yrs,134992,,,,,54120,,,,,12047,,,,,51232,,,,,17331,,,,,261,,,,,Other Essex 5,Zone
A9020za,Female,Stomach,05yrs,145657,,,,,71234,,,,,14612,,,,,43391,,,,,16211,,,,,207,,,,,Hudson 7,Zone
A9021za,Female,Stomach,05yrs,155072,,,,,19793,,,,,3974,,,,,120298,,,,,10860,,,,,148,,,,,Hudson 10,Zone
A9022za,Female,Stomach,05yrs,151342,,,,,67556,,,,,14200,,,,,21673,,,,,47603,,,,,309,,,,,Middlesex 4,Zone
A9023za,Female,Stomach,05yrs,145438,,,,,67981,,,,,12210,,,,,9003,,,,,56005,,,,,239,,,,,Middlesex 14,Zone
A9024za,Female,Stomach,05yrs,117747,,,,,76659,,,,,20918,,,,,17349,,,,,1923,,,,,898,,,,,Cumberland 1,Zone
A9025za,Female,Stomach,05yrs,143736,,,,,99576,,,,,15773,,,,,19684,,,,,8466,,,,,237,,,,,Camden 3,Zone
A9026za,Female,Stomach,05yrs,150805,,,,,133156,,,,,6521,,,,,7783,,,,,3243,,,,,102,,,,,Monmouth 8,Zone
A9027za,Female,Stomach,05yrs,136427,,,,,80141,,,,,19840,,,,,20834,,,,,15297,,,,,314,,,,,Atlantic 2,Zone
A9028za,Female,Stomach,05yrs,145434,,,,,120725,,,,,3914,,,,,12506,,,,,8184,,,,,104,,,,,Other Essex 9,Zone
A9029za,Female,Stomach,05yrs,154339,,,,,77835,,,,,9538,,,,,13304,,,,,53258,,,,,404,,,,,Middlesex 3,Zone
A9030za,Female,Stomach,05yrs,154071,,,,,38288,,,,,88303,,,,,21549,,,,,5160,,,,,772,,,,,Mercer 2,Zone
A9031za,Female,Stomach,05yrs,170129,,,,,106640,,,,,4857,,,,,40593,,,,,17854,,,,,185,,,,,Bergen 10,Zone
A9032za,Female,Stomach,05yrs,148894,,,,,120487,,,,,3843,,,,,8506,,,,,16000,,,,,58,,,,,Monmouth 9,Zone
A9033za,Female,Stomach,05yrs,138640,18,13.9,8.1,22.2,5422,,,,,53367,,,,,78806,,,,,740,,,,,304,,,,,Passaic 8,Zone
A9034za,Female,Stomach,05yrs,157435,,,,,115442,,,,,19000,,,,,13979,,,,,8727,,,,,287,,,,,Monmouth 6,Zone
A9035za,Female,Stomach,05yrs,139072,,,,,113089,,,,,6006,,,,,11018,,,,,8836,,,,,123,,,,,Monmouth 11,Zone
A9036za,Female,Stomach,05yrs,151240,,,,,7744,,,,,110013,,,,,29710,,,,,3174,,,,,600,,,,,Other Essex 1,Zone
A9037za,Female,Stomach,05yrs,152165,16,9.0,5.1,15.0,91594,,,,,4447,,,,,47021,,,,,8892,,,,,210,,,,,Morris 7,Zone
A9038za,Female,Stomach,05yrs,144854,,,,,105640,,,,,8707,,,,,12931,,,,,17490,,,,,86,,,,,Monmouth 4,Zone
A9039za,Female,Stomach,05yrs,161015,,,,,132921,,,,,2765,,,,,11357,,,,,13801,,,,,171,,,,,Morris 1,Zone
A9040za,Female,Stomach,05yrs,138507,,,,,118909,,,,,3420,,,,,12186,,,,,3787,,,,,204,,,,,Warren 2,Zone
A9041za,Female,Stomach,05yrs,132341,,,,,93730,,,,,7676,,,,,19934,,,,,10870,,,,,130,,,,,Monmouth 10,Zone
A9042za,Female,Stomach,05yrs,158451,,,,,44985,,,,,55630,,,,,51391,,,,,6132,,,,,312,,,,,Union 5,Zone
A9043za,Female,Stomach,05yrs,152499,24,16.1,10.2,24.2,6464,,,,,122029,19,16.2,9.6,25.7,18959,,,,,4133,,,,,914,,,,,Newark 3,Zone
A9044za,Female,Stomach,05yrs,130706,,,,,113316,,,,,3047,,,,,13873,,,,,444,,,,,26,,,,,Ocean 4,Zone
A9045za,Female,Stomach,05yrs,153011,,,,,127249,,,,,7341,,,,,14313,,,,,4002,,,,,106,,,,,Ocean 5,Zone
A9046za,Female,Stomach,05yrs,162161,,,,,116678,,,,,3618,,,,,16635,,,,,25142,,,,,88,,,,,Bergen 12,Zone
A9047za,Female,Stomach,05yrs,139003,,,,,76303,,,,,21980,,,,,34197,,,,,6223,,,,,301,,,,,Atlantic 5,Zone
A9048za,Female,Stomach,05yrs,144907,,,,,60676,,,,,4799,,,,,49665,,,,,29542,,,,,225,,,,,Bergen 7,Zone
A9049za,Female,Stomach,05yrs,149004,,,,,117175,,,,,18034,,,,,8267,,,,,5250,,,,,278,,,,,Gloucester 4,Zone
A9050za,Female,Stomach,05yrs,131781,,,,,105690,,,,,9464,,,,,12081,,,,,4372,,,,,175,,,,,Warren 1,Zone
A9051za,Female,Stomach,05yrs,160383,,,,,124349,,,,,4188,,,,,18041,,,,,13642,,,,,162,,,,,Passaic 9,Zone
A9052za,Female,Stomach,05yrs,137634,,,,,93464,,,,,23063,,,,,9689,,,,,11208,,,,,211,,,,,Burlington 5,Zone
A9053za,Female,Stomach,05yrs,170358,,,,,139159,,,,,5553,,,,,14972,,,,,10541,,,,,133,,,,,Union 7,Zone
A9054za,Female,Stomach,05yrs,148040,,,,,104186,,,,,8169,,,,,15421,,,,,20026,,,,,238,,,,,Middlesex 13,Zone
A9055za,Female,Stomach,05yrs,133395,,,,,28904,,,,,19887,,,,,75534,,,,,8892,,,,,178,,,,,Middlesex 5,Zone
A9056za,Female,Stomach,05yrs,167200,,,,,30182,,,,,3943,,,,,124707,,,,,8218,,,,,150,,,,,Hudson 11,Zone
A9057za,Female,Stomach,05yrs,134709,,,,,53360,,,,,19724,,,,,58371,,,,,2779,,,,,476,,,,,Cumberland 3,Zone
A9058za,Female,Stomach,05yrs,167191,,,,,89717,,,,,16752,,,,,36723,,,,,23874,,,,,124,,,,,Somerset 3,Zone
A9059za,Female,Stomach,05yrs,153073,,,,,125185,,,,,5821,,,,,14218,,,,,7558,,,,,289,,,,,Ocean 9,Zone
A9060za,Female,Stomach,05yrs,164350,,,,,85672,,,,,42608,,,,,19020,,,,,16795,,,,,256,,,,,Other Essex 7,Zone
A9061za,Female,Stomach,05yrs,157412,,,,,96925,,,,,8747,,,,,10182,,,,,41385,,,,,174,,,,,Somerset 5,Zone
A9062za,Female,Stomach,05yrs,145350,16,6.6,3.7,11.5,102558,,,,,11081,,,,,10415,,,,,21120,,,,,176,,,,,Camden 4,Zone
A9063za,Female,Stomach,05yrs,157000,,,,,113293,,,,,20281,,,,,9632,,,,,13490,,,,,305,,,,,Camden 5,Zone
A9064za,Female,Stomach,05yrs,152885,,,,,99686,,,,,29557,,,,,14261,,,,,9116,,,,,266,,,,,Other Essex 6,Zone
A9065za,Female,Stomach,05yrs,167980,,,,,91173,,,,,10702,,,,,24677,,,,,41227,,,,,201,,,,,Mercer 6,Zone
A9066za,Female,Stomach,05yrs,146889,,,,,100446,,,,,11897,,,,,30122,,,,,4142,,,,,282,,,,,Monmouth 5,Zone
A9067za,Female,Stomach,05yrs,139785,,,,,20166,,,,,11035,,,,,104745,,,,,3754,,,,,85,,,,,Middlesex 8,Zone
A9068za,Female,Stomach,05yrs,164978,,,,,120809,,,,,16660,,,,,20237,,,,,7140,,,,,132,,,,,Mercer 3,Zone
A9069za,Female,Stomach,05yrs,149108,,,,,124867,,,,,11924,,,,,7178,,,,,4957,,,,,182,,,,,Gloucester 3,Zone
A9070za,Female,Stomach,05yrs,137150,,,,,18495,,,,,55468,,,,,58733,,,,,4065,,,,,389,,,,,Union 9,Zone
A9071za,Female,Stomach,05yrs,144758,,,,,120142,,,,,3842,,,,,15526,,,,,4609,,,,,639,,,,,Passaic 1,Zone
A9072za,Female,Stomach,05yrs,152237,,,,,120838,,,,,8861,,,,,13479,,,,,8840,,,,,219,,,,,Monmouth 3,Zone
A9073za,Female,Stomach,05yrs,160095,16,7.8,4.4,13.1,121017,,,,,9459,,,,,14324,,,,,15147,,,,,146,,,,,Union 8,Zone
A9074za,Female,Stomach,05yrs,163950,,,,,77197,,,,,40440,,,,,29207,,,,,16873,,,,,233,,,,,Union 4,Zone
A9075za,Female,Stomach,05yrs,118633,,,,,81323,,,,,16871,,,,,14406,,,,,5532,,,,,500,,,,,Burlington 6,Zone
A9076za,Female,Stomach,05yrs,168716,18,7.8,4.6,12.8,103797,,,,,26068,,,,,17602,,,,,20900,,,,,349,,,,,Mercer 4,Zone
A9077za,Female,Stomach,05yrs,157720,,,,,35101,,,,,6767,,,,,89290,,,,,26255,,,,,308,,,,,Hudson 1,Zone
A9078za,Female,Stomach,05yrs,156783,,,,,87762,,,,,16316,,,,,25005,,,,,27348,,,,,352,,,,,Middlesex 12,Zone
A9079za,Female,Stomach,05yrs,151575,,,,,108542,,,,,7180,,,,,23045,,,,,12626,,,,,182,,,,,Morris 8,Zone
A9080za,Female,Stomach,05yrs,161743,,,,,108017,,,,,3485,,,,,16324,,,,,33806,,,,,110,,,,,Bergen 8,Zone
A9081za,Female,Stomach,05yrs,154334,,,,,94150,,,,,11956,,,,,22387,,,,,25388,,,,,454,,,,,Middlesex 11,Zone
A9082za,Female,Stomach,05yrs,150950,,,,,133270,,,,,3560,,,,,10740,,,,,3228,,,,,150,,,,,Ocean 10,Zone
A9083za,Female,Stomach,05yrs,143744,,,,,75466,,,,,48414,,,,,12800,,,,,6724,,,,,339,,,,,Camden 9,Zone
A9084za,Female,Stomach,05yrs,141119,,,,,109181,,,,,18345,,,,,9386,,,,,3868,,,,,340,,,,,Burlington 7,Zone
A9085za,Female,Stomach,05yrs,113874,,,,,48440,,,,,12763,,,,,48957,,,,,3209,,,,,505,,,,,Newark 5,Zone
A9086za,Female,Stomach,05yrs,160504,26,9.8,6.3,15.1,71474,,,,,7297,,,,,21287,,,,,60235,,,,,211,,,,,Bergen 11,Zone
A9087za,Female,Stomach,05yrs,171824,,,,,151870,,,,,3731,,,,,12689,,,,,3320,,,,,214,,,,,Sussex 1,Zone
A9088za,Female,Stomach,05yrs,146696,,,,,92773,,,,,33971,,,,,14097,,,,,5538,,,,,317,,,,,Camden 8,Zone
A9089za,Female,Stomach,05yrs,155205,,,,,137161,,,,,1988,,,,,13455,,,,,2461,,,,,140,,,,,Ocean 1,Zone
A9090za,Female,Stomach,05yrs,147795,,,,,20807,,,,,41003,,,,,81695,,,,,4118,,,,,173,,,,,Union 1,Zone
A9091za,Female,Stomach,05yrs,136182,,,,,24319,,,,,47701,,,,,60041,,,,,3860,,,,,260,,,,,Mercer 1,Zone
A9092za,Female,Stomach,05yrs,145770,16,7.4,4.2,12.6,44663,,,,,77444,,,,,16094,,,,,6937,,,,,632,,,,,Burlington 4,Zone
A9093za,Female,Stomach,05yrs,158545,,,,,52711,,,,,14592,,,,,29551,,,,,61160,,,,,531,,,,,Middlesex 6,Zone
A9094za,Female,Stomach,05yrs,148174,,,,,71393,,,,,26605,,,,,36907,,,,,12870,,,,,399,,,,,Other Essex 4,Zone
A9095za,Female,Stomach,05yrs,169588,,,,,105307,,,,,2657,,,,,11537,,,,,49993,,,,,95,,,,,Bergen 2,Zone
A9096za,Female,Stomach,05yrs,141432,,,,,112562,,,,,13525,,,,,10058,,,,,5017,,,,,269,,,,,Burlington 1,Zone
A9097za,Female,Stomach,05yrs,148054,,,,,101916,,,,,7714,,,,,8926,,,,,29329,,,,,170,,,,,Mercer 5,Zone
A9098za,Female,Stomach,05yrs,145065,,,,,123433,,,,,6002,,,,,10092,,,,,5346,,,,,193,,,,,Camden 6,Zone
A9099za,Female,Stomach,05yrs,134172,,,,,57825,,,,,18484,,,,,13796,,,,,43811,,,,,255,,,,,Middlesex 1,Zone
A9100za,Female,Stomach,05yrs,131223,16,13.3,7.5,21.7,11412,,,,,26101,,,,,80890,,,,,12563,,,,,257,,,,,Passaic 7,Zone
A9101za,Female,Stomach,05yrs,153500,,,,,115093,,,,,22281,,,,,12339,,,,,3513,,,,,273,,,,,Gloucester 1,Zone
A9102za,Female,Stomach,05yrs,147730,,,,,23580,,,,,37322,,,,,78761,,,,,7555,,,,,512,,,,,Camden 2,Zone
A9103za,Female,Stomach,05yrs,151342,,,,,56861,,,,,21029,,,,,38201,,,,,34877,,,,,373,,,,,Middlesex 7,Zone
A9104za,Female,Stomach,05yrs,153965,,,,,130670,,,,,3499,,,,,10407,,,,,9286,,,,,103,,,,,Morris 6,Zone
A9105za,Female,Stomach,05yrs,145082,,,,,7049,,,,,108905,,,,,25601,,,,,2998,,,,,528,,,,,Other Essex 2,Zone
A9106za,Female,Stomach,05yrs,158543,,,,,123770,,,,,14476,,,,,8636,,,,,11410,,,,,252,,,,,Burlington 2,Zone
A9107za,Female,Stomach,05yrs,162382,,,,,102650,,,,,9317,,,,,18600,,,,,31598,,,,,217,,,,,Middlesex 10,Zone
A9108za,Female,Stomach,05yrs,146962,,,,,117200,,,,,2910,,,,,11946,,,,,14658,,,,,248,,,,,Bergen 1,Zone
A9109za,Female,Stomach,05yrs,142753,,,,,97989,,,,,20588,,,,,15328,,,,,8552,,,,,296,,,,,Camden 7,Zone
A9110za,Female,Stomach,05yrs,167562,16,6.2,3.4,10.6,133430,,,,,2453,,,,,16165,,,,,15403,,,,,112,,,,,Bergen 15,Zone
A9111za,Female,Stomach,05yrs,147885,,,,,99014,,,,,5589,,,,,28359,,,,,14741,,,,,182,,,,,Hudson 3,Zone
A9112za,Female,Stomach,05yrs,151161,,,,,53473,,,,,40196,,,,,42283,,,,,14637,,,,,573,,,,,Bergen 4,Zone
A9113za,Female,Stomach,05yrs,146168,,,,,62664,,,,,19511,,,,,56400,,,,,7314,,,,,278,,,,,Passaic 6,Zone
A9114za,Female,Stomach,05yrs,160378,,,,,38207,,,,,3542,,,,,104239,,,,,14203,,,,,188,,,,,Hudson 9,Zone
A9115za,Female,Stomach,05yrs,135992,,,,,70490,,,,,38064,,,,,24388,,,,,2620,,,,,429,,,,,Monmouth 7,Zone
A9116za,Female,Stomach,05yrs,154318,,,,,136897,,,,,4037,,,,,7743,,,,,5466,,,,,175,,,,,Hunterdon 1,Zone
A9117za,Female,Stomach,05yrs,155184,16,10.2,5.8,16.8,9537,,,,,122573,,,,,20405,,,,,2131,,,,,538,,,,,Newark 4,Zone
A9118za,Female,Stomach,05yrs,171428,,,,,118230,,,,,11366,,,,,22933,,,,,18739,,,,,160,,,,,Morris 4,Zone
A9119za,Female,Stomach,05yrs,160689,19,12.7,7.4,20.2,6434,,,,,135489,,,,,16211,,,,,2226,,,,,329,,,,,Other Essex 3,Zone
A9120za,Female,Stomach,05yrs,153240,,,,,29278,,,,,56579,,,,,48500,,,,,18341,,,,,542,,,,,Hudson 5,Zone
A9121za,Female,Stomach,05yrs,135407,,,,,9463,,,,,61874,,,,,59099,,,,,4525,,,,,447,,,,,Newark 2,Zone
A9122za,Female,Stomach,05yrs,133289,,,,,116419,,,,,6170,,,,,5220,,,,,5308,,,,,173,,,,,Burlington 8,Zone
A9123za,Female,Stomach,05yrs,155942,,,,,99951,,,,,28844,,,,,11988,,,,,14789,,,,,370,,,,,Burlington 3,Zone
A9124za,Female,Stomach,05yrs,148161,16,9.2,5.2,15.3,38344,,,,,10944,,,,,50669,,,,,47939,,,,,264,,,,,Bergen 5,Zone
A9125za,Female,Stomach,05yrs,157960,19,7.2,3.6,13.2,136536,16,5.2,2.6,10.7,5780,,,,,10645,,,,,4778,,,,,221,,,,,Ocean 6,Zone
A9126za,Female,Stomach,05yrs,157889,,,,,17483,,,,,68479,,,,,38086,,,,,33167,,,,,674,,,,,Hudson 6,Zone
A9127za,Female,Stomach,05yrs,143670,,,,,58716,,,,,4692,,,,,67434,,,,,12569,,,,,259,,,,,Hudson 8,Zone
A9128za,Female,Stomach,05yrs,148713,,,,,55183,,,,,21972,,,,,20308,,,,,50822,,,,,428,,,,,Middlesex 9,Zone
A9129za,Female,Stomach,05yrs,155263,,,,,131313,,,,,2300,,,,,11515,,,,,10029,,,,,106,,,,,Bergen 13,Zone
A9130za,Female,Stomach,05yrs,168110,,,,,153529,,,,,2355,,,,,9591,,,,,2445,,,,,190,,,,,Ocean 7,Zone
A9131za,Female,Stomach,05yrs,163839,,,,,92509,,,,,7567,,,,,45352,,,,,18193,,,,,219,,,,,Bergen 6,Zone
A9132za,Female,Stomach,05yrs,146495,,,,,52573,,,,,10491,,,,,24418,,,,,58605,,,,,407,,,,,Hudson 4,Zone
A9133za,Female,Stomach,05yrs,148135,,,,,116050,,,,,18128,,,,,8312,,,,,5290,,,,,356,,,,,Gloucester 5,Zone
A9134za,Female,Stomach,05yrs,154141,19,8.2,4.8,13.6,102905,,,,,6501,,,,,32100,,,,,12350,,,,,285,,,,,Passaic 2,Zone
A9135za,Female,Stomach,05yrs,156500,,,,,103237,,,,,16321,,,,,9925,,,,,26905,,,,,111,,,,,Other Essex 8,Zone
A9136za,Female,Stomach,05yrs,146312,17,10.8,6.2,17.5,38684,,,,,16155,,,,,86565,,,,,4697,,,,,212,,,,,Passaic 4,Zone
A9137za,Female,Stomach,05yrs,148435,,,,,120388,,,,,13148,,,,,8682,,,,,5866,,,,,352,,,,,Gloucester 2,Zone
A9138za,Female,Stomach,05yrs,155918,,,,,114143,,,,,4559,,,,,23020,,,,,14060,,,,,136,,,,,Morris 3,Zone
A9139za,Female,Stomach,05yrs,154878,,,,,138253,,,,,2568,,,,,9263,,,,,4651,,,,,142,,,,,Monmouth 1,Zone
A9140za,Female,Stomach,05yrs,132999,,,,,105306,,,,,6271,,,,,14131,,,,,7111,,,,,179,,,,,Monmouth 2,Zone
A9141za,Female,Stomach,05yrs,161557,,,,,136577,,,,,3565,,,,,12348,,,,,8931,,,,,136,,,,,Hunterdon 2,Zone
